Date,UNRATE
2019-10-09,3.6
2019-10-10,3.6
2019-10-11,3.6
2019-10-12,3.6
2019-10-13,3.6
2019-10-14,3.6
2019-10-15,3.6
2019-10-16,3.6
2019-10-17,3.6
2019-10-18,3.6
2019-10-19,3.6
2019-10-20,3.6
2019-10-21,3.6
2019-10-22,3.6
2019-10-23,3.6
2019-10-24,3.6
2019-10-25,3.6
2019-10-26,3.6
2019-10-27,3.6
2019-10-28,3.6
2019-10-29,3.6
2019-10-30,3.6
2019-10-31,3.6
2019-11-01,3.6
2019-11-02,3.6
2019-11-03,3.6
2019-11-04,3.6
2019-11-05,3.6
2019-11-06,3.6
2019-11-07,3.6
2019-11-08,3.6
2019-11-09,3.6
2019-11-10,3.6
2019-11-11,3.6
2019-11-12,3.6
2019-11-13,3.6
2019-11-14,3.6
2019-11-15,3.6
2019-11-16,3.6
2019-11-17,3.6
2019-11-18,3.6
2019-11-19,3.6
2019-11-20,3.6
2019-11-21,3.6
2019-11-22,3.6
2019-11-23,3.6
2019-11-24,3.6
2019-11-25,3.6
2019-11-26,3.6
2019-11-27,3.6
2019-11-28,3.6
2019-11-29,3.6
2019-11-30,3.6
2019-12-01,3.6
2019-12-02,3.6
2019-12-03,3.6
2019-12-04,3.6
2019-12-05,3.6
2019-12-06,3.6
2019-12-07,3.6
2019-12-08,3.6
2019-12-09,3.6
2019-12-10,3.6
2019-12-11,3.6
2019-12-12,3.6
2019-12-13,3.6
2019-12-14,3.6
2019-12-15,3.6
2019-12-16,3.6
2019-12-17,3.6
2019-12-18,3.6
2019-12-19,3.6
2019-12-20,3.6
2019-12-21,3.6
2019-12-22,3.6
2019-12-23,3.6
2019-12-24,3.6
2019-12-25,3.6
2019-12-26,3.6
2019-12-27,3.6
2019-12-28,3.6
2019-12-29,3.6
2019-12-30,3.6
2019-12-31,3.6
2020-01-01,3.6
2020-01-02,3.596774193548387
2020-01-03,3.5935483870967744
2020-01-04,3.5903225806451613
2020-01-05,3.5870967741935487
2020-01-06,3.5838709677419356
2020-01-07,3.5806451612903225
2020-01-08,3.57741935483871
2020-01-09,3.574193548387097
2020-01-10,3.5709677419354837
2020-01-11,3.567741935483871
2020-01-12,3.564516129032258
2020-01-13,3.5612903225806454
2020-01-14,3.5580645161290323
2020-01-15,3.554838709677419
2020-01-16,3.5516129032258066
2020-01-17,3.5483870967741935
2020-01-18,3.545161290322581
2020-01-19,3.541935483870968
2020-01-20,3.5387096774193547
2020-01-21,3.535483870967742
2020-01-22,3.532258064516129
2020-01-23,3.5290322580645164
2020-01-24,3.5258064516129033
2020-01-25,3.52258064516129
2020-01-26,3.5193548387096776
2020-01-27,3.5161290322580645
2020-01-28,3.5129032258064514
2020-01-29,3.509677419354839
2020-01-30,3.5064516129032257
2020-01-31,3.503225806451613
2020-02-01,3.5
2020-02-02,3.5310344827586206
2020-02-03,3.5620689655172413
2020-02-04,3.593103448275862
2020-02-05,3.624137931034483
2020-02-06,3.6551724137931036
2020-02-07,3.6862068965517243
2020-02-08,3.717241379310345
2020-02-09,3.7482758620689656
2020-02-10,3.779310344827586
2020-02-11,3.810344827586207
2020-02-12,3.841379310344828
2020-02-13,3.8724137931034486
2020-02-14,3.903448275862069
2020-02-15,3.93448275862069
2020-02-16,3.9655172413793105
2020-02-17,3.996551724137931
2020-02-18,4.027586206896552
2020-02-19,4.058620689655172
2020-02-20,4.089655172413793
2020-02-21,4.120689655172414
2020-02-22,4.151724137931035
2020-02-23,4.182758620689656
2020-02-24,4.2137931034482765
2020-02-25,4.244827586206897
2020-02-26,4.275862068965518
2020-02-27,4.306896551724138
2020-02-28,4.337931034482759
2020-02-29,4.36896551724138
2020-03-01,4.4
2020-03-02,4.735483870967743
2020-03-03,5.070967741935484
2020-03-04,5.4064516129032265
2020-03-05,5.741935483870968
2020-03-06,6.07741935483871
2020-03-07,6.412903225806453
2020-03-08,6.748387096774194
2020-03-09,7.083870967741936
2020-03-10,7.419354838709678
2020-03-11,7.75483870967742
2020-03-12,8.09032258064516
2020-03-13,8.425806451612903
2020-03-14,8.761290322580646
2020-03-15,9.096774193548388
2020-03-16,9.43225806451613
2020-03-17,9.767741935483873
2020-03-18,10.103225806451615
2020-03-19,10.438709677419356
2020-03-20,10.774193548387098
2020-03-21,11.109677419354838
2020-03-22,11.44516129032258
2020-03-23,11.780645161290323
2020-03-24,12.116129032258065
2020-03-25,12.451612903225808
2020-03-26,12.78709677419355
2020-03-27,13.12258064516129
2020-03-28,13.458064516129033
2020-03-29,13.793548387096775
2020-03-30,14.129032258064518
2020-03-31,14.464516129032258
2020-04-01,14.8
2020-04-02,14.746666666666668
2020-04-03,14.693333333333333
2020-04-04,14.64
2020-04-05,14.586666666666668
2020-04-06,14.533333333333333
2020-04-07,14.48
2020-04-08,14.426666666666668
2020-04-09,14.373333333333333
2020-04-10,14.32
2020-04-11,14.266666666666667
2020-04-12,14.213333333333333
2020-04-13,14.16
2020-04-14,14.106666666666667
2020-04-15,14.053333333333333
2020-04-16,14.0
2020-04-17,13.946666666666667
2020-04-18,13.893333333333333
2020-04-19,13.84
2020-04-20,13.786666666666667
2020-04-21,13.733333333333333
2020-04-22,13.68
2020-04-23,13.626666666666667
2020-04-24,13.573333333333332
2020-04-25,13.52
2020-04-26,13.466666666666667
2020-04-27,13.413333333333332
2020-04-28,13.36
2020-04-29,13.306666666666667
2020-04-30,13.253333333333332
2020-05-01,13.2
2020-05-02,13.129032258064516
2020-05-03,13.058064516129031
2020-05-04,12.987096774193548
2020-05-05,12.916129032258064
2020-05-06,12.84516129032258
2020-05-07,12.774193548387096
2020-05-08,12.703225806451613
2020-05-09,12.632258064516128
2020-05-10,12.561290322580644
2020-05-11,12.490322580645161
2020-05-12,12.419354838709676
2020-05-13,12.348387096774193
2020-05-14,12.27741935483871
2020-05-15,12.206451612903226
2020-05-16,12.135483870967741
2020-05-17,12.064516129032258
2020-05-18,11.993548387096773
2020-05-19,11.92258064516129
2020-05-20,11.851612903225806
2020-05-21,11.780645161290323
2020-05-22,11.709677419354838
2020-05-23,11.638709677419355
2020-05-24,11.567741935483872
2020-05-25,11.496774193548386
2020-05-26,11.425806451612903
2020-05-27,11.35483870967742
2020-05-28,11.283870967741935
2020-05-29,11.212903225806452
2020-05-30,11.141935483870968
2020-05-31,11.070967741935483
2020-06-01,11.0
2020-06-02,10.973333333333333
2020-06-03,10.946666666666667
2020-06-04,10.92
2020-06-05,10.893333333333333
2020-06-06,10.866666666666667
2020-06-07,10.84
2020-06-08,10.813333333333333
2020-06-09,10.786666666666667
2020-06-10,10.76
2020-06-11,10.733333333333333
2020-06-12,10.706666666666667
2020-06-13,10.68
2020-06-14,10.653333333333332
2020-06-15,10.626666666666667
2020-06-16,10.6
2020-06-17,10.573333333333332
2020-06-18,10.546666666666667
2020-06-19,10.52
2020-06-20,10.493333333333332
2020-06-21,10.466666666666667
2020-06-22,10.44
2020-06-23,10.413333333333332
2020-06-24,10.386666666666667
2020-06-25,10.36
2020-06-26,10.333333333333332
2020-06-27,10.306666666666667
2020-06-28,10.28
2020-06-29,10.253333333333332
2020-06-30,10.226666666666667
2020-07-01,10.2
2020-07-02,10.141935483870967
2020-07-03,10.083870967741936
2020-07-04,10.025806451612903
2020-07-05,9.96774193548387
2020-07-06,9.909677419354837
2020-07-07,9.851612903225806
2020-07-08,9.793548387096774
2020-07-09,9.735483870967741
2020-07-10,9.67741935483871
2020-07-11,9.619354838709677
2020-07-12,9.561290322580644
2020-07-13,9.503225806451614
2020-07-14,9.44516129032258
2020-07-15,9.387096774193548
2020-07-16,9.329032258064515
2020-07-17,9.270967741935484
2020-07-18,9.212903225806452
2020-07-19,9.154838709677419
2020-07-20,9.096774193548388
2020-07-21,9.038709677419355
2020-07-22,8.980645161290322
2020-07-23,8.92258064516129
2020-07-24,8.864516129032259
2020-07-25,8.806451612903226
2020-07-26,8.748387096774193
2020-07-27,8.690322580645162
2020-07-28,8.63225806451613
2020-07-29,8.574193548387097
2020-07-30,8.516129032258064
2020-07-31,8.458064516129033
2020-08-01,8.4
2020-08-02,8.380645161290323
2020-08-03,8.361290322580645
2020-08-04,8.341935483870968
2020-08-05,8.32258064516129
2020-08-06,8.303225806451612
2020-08-07,8.283870967741935
2020-08-08,8.264516129032259
2020-08-09,8.245161290322581
2020-08-10,8.225806451612904
2020-08-11,8.206451612903226
2020-08-12,8.187096774193549
2020-08-13,8.167741935483871
2020-08-14,8.148387096774194
2020-08-15,8.129032258064516
2020-08-16,8.109677419354838
2020-08-17,8.09032258064516
2020-08-18,8.070967741935483
2020-08-19,8.051612903225806
2020-08-20,8.03225806451613
2020-08-21,8.012903225806452
2020-08-22,7.993548387096774
2020-08-23,7.974193548387097
2020-08-24,7.95483870967742
2020-08-25,7.935483870967742
2020-08-26,7.916129032258064
2020-08-27,7.896774193548387
2020-08-28,7.877419354838709
2020-08-29,7.858064516129032
2020-08-30,7.838709677419355
2020-08-31,7.819354838709677
2020-09-01,7.8
2020-09-02,7.77
2020-09-03,7.74
2020-09-04,7.71
2020-09-05,7.68
2020-09-06,7.65
2020-09-07,7.62
2020-09-08,7.59
2020-09-09,7.56
2020-09-10,7.53
2020-09-11,7.5
2020-09-12,7.47
2020-09-13,7.44
2020-09-14,7.41
2020-09-15,7.38
2020-09-16,7.35
2020-09-17,7.32
2020-09-18,7.29
2020-09-19,7.26
2020-09-20,7.23
2020-09-21,7.2
2020-09-22,7.17
2020-09-23,7.140000000000001
2020-09-24,7.11
2020-09-25,7.08
2020-09-26,7.050000000000001
2020-09-27,7.0200000000000005
2020-09-28,6.99
2020-09-29,6.96
2020-09-30,6.930000000000001
2020-10-01,6.9
2020-10-02,6.893548387096774
2020-10-03,6.887096774193549
2020-10-04,6.880645161290323
2020-10-05,6.8741935483870975
2020-10-06,6.867741935483871
2020-10-07,6.861290322580645
2020-10-08,6.85483870967742
2020-10-09,6.848387096774194
2020-10-10,6.841935483870968
2020-10-11,6.835483870967742
2020-10-12,6.829032258064516
2020-10-13,6.822580645161291
2020-10-14,6.816129032258065
2020-10-15,6.809677419354839
2020-10-16,6.803225806451613
2020-10-17,6.796774193548387
2020-10-18,6.790322580645162
2020-10-19,6.783870967741936
2020-10-20,6.77741935483871
2020-10-21,6.770967741935484
2020-10-22,6.764516129032258
2020-10-23,6.758064516129032
2020-10-24,6.751612903225807
2020-10-25,6.745161290322581
2020-10-26,6.738709677419355
2020-10-27,6.732258064516129
2020-10-28,6.725806451612903
2020-10-29,6.719354838709678
2020-10-30,6.712903225806452
2020-10-31,6.706451612903226
2020-11-01,6.7
2020-11-02,6.7
2020-11-03,6.7
2020-11-04,6.7
2020-11-05,6.7
2020-11-06,6.7
2020-11-07,6.7
2020-11-08,6.7
2020-11-09,6.7
2020-11-10,6.7
2020-11-11,6.7
2020-11-12,6.7
2020-11-13,6.7
2020-11-14,6.7
2020-11-15,6.7
2020-11-16,6.7
2020-11-17,6.7
2020-11-18,6.7
2020-11-19,6.7
2020-11-20,6.7
2020-11-21,6.7
2020-11-22,6.7
2020-11-23,6.7
2020-11-24,6.7
2020-11-25,6.7
2020-11-26,6.7
2020-11-27,6.7
2020-11-28,6.7
2020-11-29,6.7
2020-11-30,6.7
2020-12-01,6.7
2020-12-02,6.690322580645161
2020-12-03,6.680645161290323
2020-12-04,6.670967741935484
2020-12-05,6.661290322580645
2020-12-06,6.651612903225806
2020-12-07,6.641935483870968
2020-12-08,6.6322580645161295
2020-12-09,6.622580645161291
2020-12-10,6.612903225806452
2020-12-11,6.603225806451613
2020-12-12,6.593548387096774
2020-12-13,6.583870967741936
2020-12-14,6.574193548387097
2020-12-15,6.564516129032258
2020-12-16,6.554838709677419
2020-12-17,6.545161290322581
2020-12-18,6.5354838709677425
2020-12-19,6.525806451612904
2020-12-20,6.516129032258065
2020-12-21,6.506451612903226
2020-12-22,6.496774193548387
2020-12-23,6.487096774193549
2020-12-24,6.47741935483871
2020-12-25,6.467741935483871
2020-12-26,6.458064516129032
2020-12-27,6.448387096774194
2020-12-28,6.4387096774193555
2020-12-29,6.429032258064517
2020-12-30,6.419354838709678
2020-12-31,6.409677419354839
2021-01-01,6.4
2021-01-02,6.393548387096774
2021-01-03,6.387096774193549
2021-01-04,6.380645161290323
2021-01-05,6.3741935483870975
2021-01-06,6.367741935483871
2021-01-07,6.361290322580645
2021-01-08,6.35483870967742
2021-01-09,6.348387096774194
2021-01-10,6.341935483870968
2021-01-11,6.335483870967742
2021-01-12,6.329032258064516
2021-01-13,6.322580645161291
2021-01-14,6.316129032258065
2021-01-15,6.309677419354839
2021-01-16,6.303225806451613
2021-01-17,6.296774193548387
2021-01-18,6.290322580645162
2021-01-19,6.283870967741936
2021-01-20,6.27741935483871
2021-01-21,6.270967741935484
2021-01-22,6.264516129032258
2021-01-23,6.258064516129032
2021-01-24,6.251612903225807
2021-01-25,6.245161290322581
2021-01-26,6.238709677419355
2021-01-27,6.232258064516129
2021-01-28,6.225806451612903
2021-01-29,6.219354838709678
2021-01-30,6.212903225806452
2021-01-31,6.206451612903226
2021-02-01,6.2
2021-02-02,6.196428571428571
2021-02-03,6.192857142857143
2021-02-04,6.189285714285714
2021-02-05,6.185714285714286
2021-02-06,6.182142857142857
2021-02-07,6.178571428571429
2021-02-08,6.175
2021-02-09,6.171428571428572
2021-02-10,6.167857142857143
2021-02-11,6.164285714285715
2021-02-12,6.160714285714286
2021-02-13,6.1571428571428575
2021-02-14,6.1535714285714285
2021-02-15,6.15
2021-02-16,6.146428571428571
2021-02-17,6.142857142857142
2021-02-18,6.139285714285714
2021-02-19,6.135714285714285
2021-02-20,6.132142857142857
2021-02-21,6.128571428571428
2021-02-22,6.125
2021-02-23,6.121428571428571
2021-02-24,6.117857142857143
2021-02-25,6.114285714285714
2021-02-26,6.110714285714286
2021-02-27,6.107142857142857
2021-02-28,6.103571428571429
2021-03-01,6.1
2021-03-02,6.1
2021-03-03,6.1
2021-03-04,6.1
2021-03-05,6.1
2021-03-06,6.1
2021-03-07,6.1
2021-03-08,6.1
2021-03-09,6.1
2021-03-10,6.1
2021-03-11,6.1
2021-03-12,6.1
2021-03-13,6.1
2021-03-14,6.1
2021-03-15,6.1
2021-03-16,6.1
2021-03-17,6.1
2021-03-18,6.1
2021-03-19,6.1
2021-03-20,6.1
2021-03-21,6.1
2021-03-22,6.1
2021-03-23,6.1
2021-03-24,6.1
2021-03-25,6.1
2021-03-26,6.1
2021-03-27,6.1
2021-03-28,6.1
2021-03-29,6.1
2021-03-30,6.1
2021-03-31,6.1
2021-04-01,6.1
2021-04-02,6.09
2021-04-03,6.08
2021-04-04,6.069999999999999
2021-04-05,6.06
2021-04-06,6.05
2021-04-07,6.04
2021-04-08,6.029999999999999
2021-04-09,6.02
2021-04-10,6.01
2021-04-11,6.0
2021-04-12,5.989999999999999
2021-04-13,5.9799999999999995
2021-04-14,5.97
2021-04-15,5.96
2021-04-16,5.949999999999999
2021-04-17,5.9399999999999995
2021-04-18,5.93
2021-04-19,5.92
2021-04-20,5.91
2021-04-21,5.8999999999999995
2021-04-22,5.89
2021-04-23,5.88
2021-04-24,5.87
2021-04-25,5.859999999999999
2021-04-26,5.85
2021-04-27,5.84
2021-04-28,5.83
2021-04-29,5.82
2021-04-30,5.81
2021-05-01,5.8
2021-05-02,5.8032258064516125
2021-05-03,5.806451612903226
2021-05-04,5.809677419354839
2021-05-05,5.812903225806451
2021-05-06,5.816129032258065
2021-05-07,5.819354838709677
2021-05-08,5.82258064516129
2021-05-09,5.825806451612904
2021-05-10,5.829032258064516
2021-05-11,5.832258064516129
2021-05-12,5.835483870967742
2021-05-13,5.838709677419355
2021-05-14,5.841935483870968
2021-05-15,5.845161290322581
2021-05-16,5.848387096774194
2021-05-17,5.851612903225806
2021-05-18,5.854838709677419
2021-05-19,5.858064516129033
2021-05-20,5.861290322580645
2021-05-21,5.864516129032258
2021-05-22,5.867741935483871
2021-05-23,5.870967741935484
2021-05-24,5.874193548387097
2021-05-25,5.87741935483871
2021-05-26,5.880645161290323
2021-05-27,5.883870967741935
2021-05-28,5.887096774193549
2021-05-29,5.890322580645162
2021-05-30,5.893548387096774
2021-05-31,5.896774193548388
2021-06-01,5.9
2021-06-02,5.883333333333334
2021-06-03,5.866666666666667
2021-06-04,5.8500000000000005
2021-06-05,5.833333333333334
2021-06-06,5.816666666666667
2021-06-07,5.800000000000001
2021-06-08,5.783333333333334
2021-06-09,5.766666666666667
2021-06-10,5.75
2021-06-11,5.733333333333333
2021-06-12,5.716666666666667
2021-06-13,5.7
2021-06-14,5.683333333333334
2021-06-15,5.666666666666667
2021-06-16,5.65
2021-06-17,5.633333333333334
2021-06-18,5.616666666666667
2021-06-19,5.6000000000000005
2021-06-20,5.583333333333334
2021-06-21,5.566666666666667
2021-06-22,5.550000000000001
2021-06-23,5.533333333333334
2021-06-24,5.5166666666666675
2021-06-25,5.5
2021-06-26,5.483333333333333
2021-06-27,5.466666666666667
2021-06-28,5.45
2021-06-29,5.433333333333334
2021-06-30,5.416666666666667
2021-07-01,5.4
2021-07-02,5.390322580645162
2021-07-03,5.380645161290323
2021-07-04,5.370967741935484
2021-07-05,5.361290322580645
2021-07-06,5.351612903225806
2021-07-07,5.341935483870968
2021-07-08,5.332258064516129
2021-07-09,5.322580645161291
2021-07-10,5.312903225806452
2021-07-11,5.303225806451613
2021-07-12,5.2935483870967746
2021-07-13,5.283870967741936
2021-07-14,5.274193548387097
2021-07-15,5.264516129032258
2021-07-16,5.254838709677419
2021-07-17,5.245161290322581
2021-07-18,5.235483870967742
2021-07-19,5.225806451612903
2021-07-20,5.216129032258064
2021-07-21,5.2064516129032254
2021-07-22,5.196774193548387
2021-07-23,5.187096774193548
2021-07-24,5.177419354838709
2021-07-25,5.167741935483871
2021-07-26,5.158064516129032
2021-07-27,5.148387096774194
2021-07-28,5.138709677419355
2021-07-29,5.129032258064516
2021-07-30,5.119354838709677
2021-07-31,5.109677419354838
2021-08-01,5.1
2021-08-02,5.087096774193548
2021-08-03,5.074193548387097
2021-08-04,5.0612903225806445
2021-08-05,5.048387096774193
2021-08-06,5.035483870967742
2021-08-07,5.02258064516129
2021-08-08,5.009677419354839
2021-08-09,4.9967741935483865
2021-08-10,4.983870967741935
2021-08-11,4.970967741935484
2021-08-12,4.958064516129032
2021-08-13,4.945161290322581
2021-08-14,4.9322580645161285
2021-08-15,4.919354838709677
2021-08-16,4.906451612903226
2021-08-17,4.893548387096774
2021-08-18,4.880645161290323
2021-08-19,4.867741935483871
2021-08-20,4.854838709677419
2021-08-21,4.841935483870968
2021-08-22,4.829032258064516
2021-08-23,4.816129032258065
2021-08-24,4.803225806451613
2021-08-25,4.790322580645161
2021-08-26,4.77741935483871
2021-08-27,4.764516129032258
2021-08-28,4.751612903225807
2021-08-29,4.738709677419355
2021-08-30,4.725806451612903
2021-08-31,4.712903225806452
2021-09-01,4.7
2021-09-02,4.693333333333333
2021-09-03,4.6866666666666665
2021-09-04,4.68
2021-09-05,4.673333333333334
2021-09-06,4.666666666666667
2021-09-07,4.66
2021-09-08,4.653333333333333
2021-09-09,4.6466666666666665
2021-09-10,4.640000000000001
2021-09-11,4.633333333333334
2021-09-12,4.626666666666667
2021-09-13,4.62
2021-09-14,4.613333333333333
2021-09-15,4.6066666666666665
2021-09-16,4.6
2021-09-17,4.593333333333334
2021-09-18,4.586666666666667
2021-09-19,4.58
2021-09-20,4.573333333333333
2021-09-21,4.566666666666666
2021-09-22,4.5600000000000005
2021-09-23,4.553333333333334
2021-09-24,4.546666666666667
2021-09-25,4.54
2021-09-26,4.533333333333333
2021-09-27,4.526666666666666
2021-09-28,4.52
2021-09-29,4.513333333333334
2021-09-30,4.506666666666667
2021-10-01,4.5
2021-10-02,4.490322580645161
2021-10-03,4.480645161290322
2021-10-04,4.470967741935484
2021-10-05,4.461290322580645
2021-10-06,4.451612903225806
2021-10-07,4.441935483870968
2021-10-08,4.432258064516129
2021-10-09,4.422580645161291
2021-10-10,4.412903225806452
2021-10-11,4.403225806451613
2021-10-12,4.393548387096774
2021-10-13,4.383870967741935
2021-10-14,4.374193548387097
2021-10-15,4.364516129032258
2021-10-16,4.354838709677419
2021-10-17,4.345161290322581
2021-10-18,4.335483870967742
2021-10-19,4.325806451612904
2021-10-20,4.316129032258065
2021-10-21,4.306451612903226
2021-10-22,4.296774193548387
2021-10-23,4.287096774193548
2021-10-24,4.27741935483871
2021-10-25,4.267741935483871
2021-10-26,4.258064516129032
2021-10-27,4.248387096774194
2021-10-28,4.238709677419355
2021-10-29,4.2290322580645165
2021-10-30,4.219354838709678
2021-10-31,4.209677419354839
2021-11-01,4.2
2021-11-02,4.19
2021-11-03,4.18
2021-11-04,4.17
2021-11-05,4.16
2021-11-06,4.15
2021-11-07,4.140000000000001
2021-11-08,4.13
2021-11-09,4.12
2021-11-10,4.11
2021-11-11,4.1
2021-11-12,4.09
2021-11-13,4.08
2021-11-14,4.07
2021-11-15,4.0600000000000005
2021-11-16,4.05
2021-11-17,4.04
2021-11-18,4.03
2021-11-19,4.02
2021-11-20,4.01
2021-11-21,4.0
2021-11-22,3.99
2021-11-23,3.98
2021-11-24,3.9699999999999998
2021-11-25,3.96
2021-11-26,3.95
2021-11-27,3.94
2021-11-28,3.9299999999999997
2021-11-29,3.92
2021-11-30,3.91
2021-12-01,3.9
2021-12-02,3.903225806451613
2021-12-03,3.9064516129032256
2021-12-04,3.9096774193548387
2021-12-05,3.9129032258064513
2021-12-06,3.9161290322580644
2021-12-07,3.9193548387096775
2021-12-08,3.92258064516129
2021-12-09,3.925806451612903
2021-12-10,3.9290322580645163
2021-12-11,3.932258064516129
2021-12-12,3.935483870967742
2021-12-13,3.9387096774193546
2021-12-14,3.9419354838709677
2021-12-15,3.945161290322581
2021-12-16,3.9483870967741934
2021-12-17,3.9516129032258065
2021-12-18,3.954838709677419
2021-12-19,3.958064516129032
2021-12-20,3.9612903225806453
2021-12-21,3.964516129032258
2021-12-22,3.967741935483871
2021-12-23,3.9709677419354836
2021-12-24,3.9741935483870967
2021-12-25,3.97741935483871
2021-12-26,3.9806451612903224
2021-12-27,3.9838709677419355
2021-12-28,3.9870967741935486
2021-12-29,3.990322580645161
2021-12-30,3.9935483870967743
2021-12-31,3.996774193548387
2022-01-01,4.0
2022-01-02,3.9935483870967743
2022-01-03,3.9870967741935486
2022-01-04,3.9806451612903224
2022-01-05,3.9741935483870967
2022-01-06,3.967741935483871
2022-01-07,3.9612903225806453
2022-01-08,3.954838709677419
2022-01-09,3.9483870967741934
2022-01-10,3.9419354838709677
2022-01-11,3.935483870967742
2022-01-12,3.929032258064516
2022-01-13,3.92258064516129
2022-01-14,3.9161290322580644
2022-01-15,3.9096774193548387
2022-01-16,3.903225806451613
2022-01-17,3.896774193548387
2022-01-18,3.890322580645161
2022-01-19,3.8838709677419354
2022-01-20,3.8774193548387097
2022-01-21,3.870967741935484
2022-01-22,3.864516129032258
2022-01-23,3.858064516129032
2022-01-24,3.8516129032258064
2022-01-25,3.8451612903225807
2022-01-26,3.8387096774193545
2022-01-27,3.832258064516129
2022-01-28,3.825806451612903
2022-01-29,3.8193548387096774
2022-01-30,3.8129032258064512
2022-01-31,3.8064516129032255
2022-02-01,3.8
2022-02-02,3.7964285714285713
2022-02-03,3.7928571428571427
2022-02-04,3.789285714285714
2022-02-05,3.7857142857142856
2022-02-06,3.782142857142857
2022-02-07,3.7785714285714285
2022-02-08,3.775
2022-02-09,3.7714285714285714
2022-02-10,3.767857142857143
2022-02-11,3.7642857142857142
2022-02-12,3.7607142857142857
2022-02-13,3.757142857142857
2022-02-14,3.7535714285714286
2022-02-15,3.75
2022-02-16,3.7464285714285714
2022-02-17,3.742857142857143
2022-02-18,3.7392857142857143
2022-02-19,3.7357142857142858
2022-02-20,3.732142857142857
2022-02-21,3.7285714285714286
2022-02-22,3.725
2022-02-23,3.7214285714285715
2022-02-24,3.717857142857143
2022-02-25,3.7142857142857144
2022-02-26,3.710714285714286
2022-02-27,3.7071428571428573
2022-02-28,3.7035714285714287
2022-03-01,3.7
2022-03-02,3.7
2022-03-03,3.7
2022-03-04,3.7
2022-03-05,3.7
2022-03-06,3.7
2022-03-07,3.7
2022-03-08,3.7
2022-03-09,3.7
2022-03-10,3.7
2022-03-11,3.7
2022-03-12,3.7
2022-03-13,3.7
2022-03-14,3.7
2022-03-15,3.7
2022-03-16,3.7
2022-03-17,3.7
2022-03-18,3.7
2022-03-19,3.7
2022-03-20,3.7
2022-03-21,3.7
2022-03-22,3.7
2022-03-23,3.7
2022-03-24,3.7
2022-03-25,3.7
2022-03-26,3.7
2022-03-27,3.7
2022-03-28,3.7
2022-03-29,3.7
2022-03-30,3.7
2022-03-31,3.7
2022-04-01,3.7
2022-04-02,3.6966666666666668
2022-04-03,3.6933333333333334
2022-04-04,3.6900000000000004
2022-04-05,3.686666666666667
2022-04-06,3.6833333333333336
2022-04-07,3.68
2022-04-08,3.6766666666666667
2022-04-09,3.6733333333333333
2022-04-10,3.67
2022-04-11,3.666666666666667
2022-04-12,3.6633333333333336
2022-04-13,3.66
2022-04-14,3.6566666666666667
2022-04-15,3.6533333333333333
2022-04-16,3.6500000000000004
2022-04-17,3.646666666666667
2022-04-18,3.6433333333333335
2022-04-19,3.64
2022-04-20,3.6366666666666667
2022-04-21,3.6333333333333333
2022-04-22,3.63
2022-04-23,3.626666666666667
2022-04-24,3.6233333333333335
2022-04-25,3.62
2022-04-26,3.6166666666666667
2022-04-27,3.6133333333333333
2022-04-28,3.6100000000000003
2022-04-29,3.606666666666667
2022-04-30,3.6033333333333335
2022-05-01,3.6
2022-05-02,3.6
2022-05-03,3.6
2022-05-04,3.6
2022-05-05,3.6
2022-05-06,3.6
2022-05-07,3.6
2022-05-08,3.6
2022-05-09,3.6
2022-05-10,3.6
2022-05-11,3.6
2022-05-12,3.6
2022-05-13,3.6
2022-05-14,3.6
2022-05-15,3.6
2022-05-16,3.6
2022-05-17,3.6
2022-05-18,3.6
2022-05-19,3.6
2022-05-20,3.6
2022-05-21,3.6
2022-05-22,3.6
2022-05-23,3.6
2022-05-24,3.6
2022-05-25,3.6
2022-05-26,3.6
2022-05-27,3.6
2022-05-28,3.6
2022-05-29,3.6
2022-05-30,3.6
2022-05-31,3.6
2022-06-01,3.6
2022-06-02,3.5966666666666667
2022-06-03,3.5933333333333333
2022-06-04,3.59
2022-06-05,3.586666666666667
2022-06-06,3.5833333333333335
2022-06-07,3.58
2022-06-08,3.5766666666666667
2022-06-09,3.5733333333333333
2022-06-10,3.5700000000000003
2022-06-11,3.566666666666667
2022-06-12,3.5633333333333335
2022-06-13,3.56
2022-06-14,3.5566666666666666
2022-06-15,3.5533333333333332
2022-06-16,3.55
2022-06-17,3.546666666666667
2022-06-18,3.5433333333333334
2022-06-19,3.54
2022-06-20,3.5366666666666666
2022-06-21,3.533333333333333
2022-06-22,3.5300000000000002
2022-06-23,3.526666666666667
2022-06-24,3.5233333333333334
2022-06-25,3.52
2022-06-26,3.5166666666666666
2022-06-27,3.513333333333333
2022-06-28,3.51
2022-06-29,3.506666666666667
2022-06-30,3.5033333333333334
2022-07-01,3.5
2022-07-02,3.503225806451613
2022-07-03,3.5064516129032257
2022-07-04,3.509677419354839
2022-07-05,3.5129032258064514
2022-07-06,3.5161290322580645
2022-07-07,3.5193548387096776
2022-07-08,3.52258064516129
2022-07-09,3.5258064516129033
2022-07-10,3.5290322580645164
2022-07-11,3.532258064516129
2022-07-12,3.535483870967742
2022-07-13,3.5387096774193547
2022-07-14,3.541935483870968
2022-07-15,3.545161290322581
2022-07-16,3.5483870967741935
2022-07-17,3.5516129032258066
2022-07-18,3.554838709677419
2022-07-19,3.5580645161290323
2022-07-20,3.5612903225806454
2022-07-21,3.564516129032258
